trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1401,False,"{'a': 0.5, 'e': 0.11641260435388352}",20,14,10.455958662919368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.5, 'e': 0.11623404149040295}",30,21,19.353963715326536,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.5, 'e': 0.11605575252077083}",25,10,22.411699059366125,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.5, 'e': 0.1158777370248671}",25,0,24.604928741199693,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1405,False,"{'a': 0.5, 'e': 0.11569999458321606}",20,15,2.7373752447031436,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.5, 'e': 0.11552252477698562}",25,17,2.8520568715836756,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1407,False,"{'a': 0.5, 'e': 0.11534532718798592}",20,10,11.448338703415585,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.5, 'e': 0.1151684013986686}",25,12,20.64444962210083,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.5, 'e': 0.11499174699212589}",20,6,23.906942648317326,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.5, 'e': 0.11481536355208938}",20,7,24.793258063460684,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.5, 'e': 0.1146392506629292}",25,11,25.691465023599697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.5, 'e': 0.11446340790965294}",25,16,15.850930934193467,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.5, 'e': 0.11428783487790493}",20,7,23.594173742737897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.5, 'e': 0.11411253115396491}",30,8,-15.96403812052015,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1415,False,"{'a': 0.5, 'e': 0.11393749632474717}",20,7,2.214517070510697,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1416,False,"{'a': 0.5, 'e': 0.11376272997779983}",35,23,15.67920786729471,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.5, 'e': 0.1135882317013035}",30,20,18.00619265838131,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.5, 'e': 0.11341400108407043}",20,8,21.481713720519572,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.5, 'e': 0.11324003771554379}",30,22,8.07270479291438,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.5, 'e': 0.11306634118579632}",20,2,15.627997027649467,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1421,False,"{'a': 0.5, 'e': 0.11289291108552958}",20,14,1.203674932621857,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1422,False,"{'a': 0.5, 'e': 0.11271974700607289}",25,18,16.033360333551826,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.5, 'e': 0.1125468485393826}",20,9,14.214445965721032,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.5, 'e': 0.11237421527804078}",25,15,16.672807058980904,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.5, 'e': 0.11220184681525443}",25,13,-24.406567753455462,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1426,False,"{'a': 0.5, 'e': 0.11202974274485467}",25,18,7.384577949826014,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.5, 'e': 0.11185790266129549}",30,13,20.31032998117544,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1428,False,"{'a': 0.5, 'e': 0.11168632615965299}",20,9,12.163093850767385,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1429,False,"{'a': 0.5, 'e': 0.11151501283562432}",20,2,18.05585189260305,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 0.5, 'e': 0.11134396228552693}",25,5,27.39491362280532,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.5, 'e': 0.11117317410629732}",30,16,-24.046635792399854,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1432,False,"{'a': 0.5, 'e': 0.11100264789549025}",20,7,24.643547069353247,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.5, 'e': 0.11083238325127792}",25,16,16.88210532284454,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.5, 'e': 0.11066237977244875}",25,19,-9.321759774024567,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1435,False,"{'a': 0.5, 'e': 0.1104926370584066}",20,13,12.148227176423802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.5, 'e': 0.11032315470916977}",20,7,27.031391503133705,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.5, 'e': 0.1101539323253702}",35,14,14.515755746444636,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1438,False,"{'a': 0.5, 'e': 0.1099849695082523}",25,14,-2.538228399832386,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1439,False,"{'a': 0.5, 'e': 0.10981626585967212}",25,8,-27.806334258265817,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1440,False,"{'a': 0.5, 'e': 0.10964782098209652}",25,15,14.737971770857817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.5, 'e': 0.10947963447860201}",25,5,-6.93650853570836,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1442,False,"{'a': 0.5, 'e': 0.10931170595287401}",25,17,16.691763483635423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.5, 'e': 0.10914403500920573}",35,17,35.553038496571176,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.5, 'e': 0.10897662125249755}",20,10,17.10928843854954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.5, 'e': 0.10880946428825569}",20,14,9.781211373486117,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.5, 'e': 0.10864256372259151}",20,0,-42.52709322642038,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1447,False,"{'a': 0.5, 'e': 0.10847591916222069}",20,1,-2.3547985064390544,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1448,False,"{'a': 0.5, 'e': 0.10830953021446198}",20,0,28.856067576850318,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1449,False,"{'a': 0.5, 'e': 0.10814339648723655}",20,10,6.768357381897294,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.5, 'e': 0.1079775175890669}",25,15,16.455360339653495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.5, 'e': 0.10781189312907616}",25,18,16.814817844417714,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.5, 'e': 0.10764652271698687}",20,12,-10.598229877193178,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1453,False,"{'a': 0.5, 'e': 0.10748140596312021}",20,11,17.318167041730906,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.5, 'e': 0.10731654247839523}",30,21,3.56585071933726,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1455,False,"{'a': 0.5, 'e': 0.10715193187432762}",20,0,34.18315863761925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1456,False,"{'a': 0.5, 'e': 0.10698757376302902}",25,18,-5.322890355204163,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.5, 'e': 0.106823467757206}",20,9,19.636818403716646,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.5, 'e': 0.10665961347015934}",25,3,39.413211438545225,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.5, 'e': 0.1064960105157828}",20,9,7.937194972180049,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1460,False,"{'a': 0.5, 'e': 0.1063326585085624}",20,13,1.8169489923685318,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1461,False,"{'a': 0.5, 'e': 0.10616955706357564}",25,18,13.173511345227212,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.5, 'e': 0.10600670579649028}",20,10,-2.84463834187319,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1463,False,"{'a': 0.5, 'e': 0.10584410432356368}",25,8,29.5182992405918,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.5, 'e': 0.10568175226164173}",30,22,15.885623804196092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.5, 'e': 0.1055196492281582}",20,6,23.742084437235288,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.5, 'e': 0.1053577948411335}",30,15,28.387838757354316,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.5, 'e': 0.10519618871917401}",20,9,7.85151907468298,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1468,False,"{'a': 0.5, 'e': 0.10503483048147118}",20,3,34.28485521288747,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.5, 'e': 0.1048737197478005}",30,17,18.69171952269225,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.5, 'e': 0.10471285613852072}",20,3,-15.01606219434469,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1471,False,"{'a': 0.5, 'e': 0.10455223927457281}",30,16,14.339767593008446,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1472,False,"{'a': 0.5, 'e': 0.10439186877747939}",30,16,18.98554703053325,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.5, 'e': 0.1042317442693434}",20,5,6.114705701036829,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.5, 'e': 0.10407186537284749}",20,6,24.925627637942828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.5, 'e': 0.10391223171125318}",25,13,24.72606496904693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.5, 'e': 0.10375284290839973}",20,4,18.100926575965513,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1477,False,"{'a': 0.5, 'e': 0.10359369858870338}",20,12,15.369663748888774,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.5, 'e': 0.1034347983771566}",20,6,19.39706151074088,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.5, 'e': 0.10327614189932699}",20,2,17.181850248256033,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1480,False,"{'a': 0.5, 'e': 0.10311772878135644}",20,1,18.438556617199435,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1481,False,"{'a': 0.5, 'e': 0.10295955864996033}",20,10,16.941672701954268,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.5, 'e': 0.10280163113242671}",20,13,10.177562605448989,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.5, 'e': 0.1026439458566152}",35,8,49.17959301599725,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.5, 'e': 0.10248650245095621}",25,11,10.561782902590851,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1485,False,"{'a': 0.5, 'e': 0.10232930054445027}",20,3,-17.851165823311046,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1486,False,"{'a': 0.5, 'e': 0.10217233976666684}",25,11,12.42979560189768,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.5, 'e': 0.10201561974774358}",30,14,27.700289555500838,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.5, 'e': 0.10185914011838548}",25,14,-1.0690569015546814,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1489,False,"{'a': 0.5, 'e': 0.10170290050986408}",30,16,28.08813574832671,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.5, 'e': 0.10154690055401638}",25,11,17.219106700355876,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1491,False,"{'a': 0.5, 'e': 0.10139113988324412}",30,12,29.56108879738754,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.5, 'e': 0.10123561813051299}",25,15,18.694508432529265,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.5, 'e': 0.10108033492935156}",20,3,-12.66720951318753,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1494,False,"{'a': 0.5, 'e': 0.10092528991385055}",30,14,18.511861843114268,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1495,False,"{'a': 0.5, 'e': 0.10077048271866192}",20,14,10.986427806913932,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.5, 'e': 0.10061591297899813}",20,12,-28.446433408339814,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1497,False,"{'a': 0.5, 'e': 0.10046158033063106}",25,15,10.93544586721088,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1498,False,"{'a': 0.5, 'e': 0.10030748440989129}",20,7,11.382063496882465,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1499,False,"{'a': 0.5, 'e': 0.10015362485366734}",20,1,12.123656610461325,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1500,False,"{'a': 0.5, 'e': 0.10000000129940458}",25,13,-38.17508856078341,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1501,False,"{'a': 0.5, 'e': 0.09984661338510449}",25,13,13.502165972608395,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,11,25.43134134474046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,15,20.947814767643393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,13,33.16716865250273,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,14,25.97873964802836,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,7,20.408089186009228,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,13,14.682326009165408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,11,27.713705565941186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,5,28.61089175862071,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,10,14.249657751077255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,13,14.039671441366396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
